   Extinction, Scattering, and Absorption Properties Computed for
   Carbonaceous - Silicate Model for Interstellar Dust with R_V=3.1

Model consists of mixture of carbonaceous grains and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001, hereafter WD01) "case A" model for
R_V=3.1, renormalized following Draine (2003a) [see below].

PAH optical properties are from Li & Draine (2001).  The PAH/graphitic
grains in the log-normal size distributions are assumed to be 50%
neutral and 50% ionized.  The PAH/graphitic grains in the size
distribution given by eq. (5,6) of Weingartner & Draine (2001) are
assumed to be 100% ionized.

Graphite and silicate optical properties from Draine (2003b).

For R_V=3.1: THIS MODEL
	     grain abundances relative to H have been reduced by a
             factor 0.93 relative to the R_V=3.1 size distribution with
	     [C/H]_PAH=60ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
	     PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*60ppm = 55.8ppm

For R_V=4.0: grain abundances relative to H have been increased by a
             factor 0.93*1.27=1.18 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=40ppm in WD01
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.27 is the increase in A_Ic/N_H for R_V=4.0
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*1.27*40ppm = 47.2ppm

For R_V=5.5: grain abundances relative to H have been increased by a
             factor 0.93*1.52=1.42 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=30ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.52 is the increase in A_Ic/N_H for R_V=5.5
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
	     [C/H]_PAH = 0.93*1.52*30ppm = 42.4ppm

References:

Draine, B.T. 2003a, "Interstellar Dust Grains", Annu. Rev. Astr. Astrophys.,
    41, 241-289
Draine, B.T. 2003b, "Scattering by Interstellar Dust Grains. I. Optical
    and Ultraviolet", Astrophys. J., 598, 1017-1025
Draine, B.T. 2003c, "Scattering by Interstellar Dust Grains. II. X-Rays",
    Astrophys. J., 598, 1026-1037
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust.
    II. The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, Dust Grain Size Distributions and
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548,
    296-309 (WD01).

This table was calculated by B.T. Draine, Princeton University,
1.25893E+01 0.0030 -0.0289 1.410E-23 7.520E+02 0.39990
1.23027E+01 0.0030 -0.0289 1.561E-23 8.323E+02 0.39989
1.20226E+01 0.0030 -0.0292 1.740E-23 9.277E+02 0.39989
1.17490E+01 0.0030 -0.0295 1.941E-23 1.035E+03 0.39988
1.14815E+01 0.0029 -0.0310 2.157E-23 1.150E+03 0.39987
1.13000E+01 0.0029 -0.0307 2.316E-23 1.235E+03 0.39986 out-of-plane C-H bend
1.12202E+01 0.0030 -0.0308 2.382E-23 1.271E+03 0.39986
1.09648E+01 0.0030 -0.0313 2.603E-23 1.388E+03 0.39985
1.07152E+01 0.0030 -0.0318 2.883E-23 1.538E+03 0.39984
1.04713E+01 0.0029 -0.0324 3.231E-23 1.723E+03 0.39983
1.03600E+01 0.0029 -0.0328 3.372E-23 1.798E+03 0.39983 N filter (7.70-12.97um)
1.02329E+01 0.0029 -0.0335 3.495E-23 1.864E+03 0.39982
1.00000E+01 0.0030 -0.0347 3.672E-23 1.958E+03 0.39981
9.90000E+00 0.0031 -0.0352 3.756E-23 2.003E+03 0.39980
9.80000E+00 0.0031 -0.0357 3.848E-23 2.052E+03 0.39979
9.77237E+00 0.0031 -0.0359 3.874E-23 2.066E+03 0.39979
9.70000E+00 0.0032 -0.0363 3.944E-23 2.103E+03 0.39978
9.60000E+00 0.0032 -0.0369 4.029E-23 2.148E+03 0.39978
9.54993E+00 0.0032 -0.0373 4.057E-23 2.163E+03 0.39977
9.50000E+00 0.0033 -0.0377 4.073E-23 2.171E+03 0.39977
9.40000E+00 0.0034 -0.0386 4.059E-23 2.164E+03 0.39976 8.60
9.33254E+00 0.0035 -0.0393 4.009E-23 2.137E+03 0.39975
9.12011E+00 0.0041 -0.0418 3.642E-23 1.940E+03 0.39972
8.91251E+00 0.0051 -0.0442 3.120E-23 1.660E+03 0.39969
8.70964E+00 0.0063 -0.0460 2.681E-23 1.425E+03 0.39967
8.51138E+00 0.0079 -0.0474 2.352E-23 1.248E+03 0.39964
8.31764E+00 0.0100 -0.0486 2.005E-23 1.062E+03 0.39961
8.12831E+00 0.0137 -0.0497 1.610E-23 8.492E+02 0.39959
7.94328E+00 0.0185 -0.0505 1.307E-23 6.863E+02 0.39956
7.76247E+00 0.0239 -0.0510 1.115E-23 5.823E+02 0.39954
7.62000E+00 0.0293 -0.0514 9.879E-24 5.129E+02 0.39951 C-C mode
7.58578E+00 0.0309 -0.0515 9.573E-24 4.963E+02 0.39951
7.41310E+00 0.0392 -0.0519 8.338E-24 4.285E+02 0.39948
7.24436E+00 0.0467 -0.0522 7.757E-24 3.955E+02 0.39945
7.07946E+00 0.0527 -0.0525 7.602E-24 3.852E+02 0.39943
6.91831E+00 0.0578 -0.0527 7.658E-24 3.859E+02 0.39939
6.76083E+00 0.0625 -0.0529 7.825E-24 3.924E+02 0.39936
6.60693E+00 0.0669 -0.0530 8.070E-24 4.027E+02 0.39933
6.45654E+00 0.0707 -0.0530 8.437E-24 4.194E+02 0.39930
6.30957E+00 0.0721 -0.0540 9.127E-24 4.530E+02 0.39925
6.25000E+00 0.0720 -0.0530 9.513E-24 4.722E+02 0.39925 C-C mode
6.16595E+00 0.0747 -0.0528 9.710E-24 4.806E+02 0.39923
6.02560E+00 0.0858 -0.0526 9.312E-24 4.554E+02 0.39919
5.88844E+00 0.0948 -0.0522 9.291E-24 4.498E+02 0.39916
5.75440E+00 0.1023 -0.0516 9.477E-24 4.550E+02 0.39912
5.62341E+00 0.1095 -0.0509 9.747E-24 4.642E+02 0.39909
5.49541E+00 0.1166 -0.0501 1.007E-23 4.757E+02 0.39905
5.37032E+00 0.1238 -0.0491 1.042E-23 4.886E+02 0.39902
5.24807E+00 0.1311 -0.0479 1.082E-23 5.027E+02 0.39899
5.12861E+00 0.1385 -0.0466 1.124E-23 5.179E+02 0.39895
5.01187E+00 0.1460 -0.0451 1.170E-23 5.343E+02 0.39892
4.89779E+00 0.1537 -0.0435 1.218E-23 5.515E+02 0.39889
4.78630E+00 0.1615 -0.0418 1.270E-23 5.695E+02 0.39886
4.75000E+00 0.1641 -0.0412 1.288E-23 5.757E+02 0.39886 M filter
4.67735E+00 0.1695 -0.0399 1.325E-23 5.885E+02 0.39884
4.57088E+00 0.1775 -0.0378 1.383E-23 6.084E+02 0.39881
4.46684E+00 0.1857 -0.0355 1.444E-23 6.291E+02 0.39879
4.36516E+00 0.1939 -0.0330 1.509E-23 6.508E+02 0.39877
4.26580E+00 0.2022 -0.0302 1.578E-23 6.733E+02 0.39876
4.16869E+00 0.2106 -0.0273 1.650E-23 6.966E+02 0.39875
4.07380E+00 0.2191 -0.0241 1.725E-23 7.205E+02 0.39875
4.05120E+00 0.2212 -0.0233 1.744E-23 7.264E+02 0.39875 Br alpha (5-4)
3.98107E+00 0.2277 -0.0207 1.804E-23 7.452E+02 0.39875
3.89045E+00 0.2363 -0.0171 1.886E-23 7.705E+02 0.39876
3.80189E+00 0.2450 -0.0133 1.973E-23 7.966E+02 0.39877
3.80000E+00 0.2452 -0.0132 1.975E-23 7.972E+02 0.39877 Lprime filter
3.71535E+00 0.2537 -0.0092 2.063E-23 8.236E+02 0.39878
3.63078E+00 0.2624 -0.0049 2.158E-23 8.514E+02 0.39881
3.54813E+00 0.2711 -0.0004 2.257E-23 8.801E+02 0.39884
3.46737E+00 0.2797  0.0045 2.361E-23 9.096E+02 0.39888
3.45000E+00 0.2816  0.0056 2.384E-23 9.162E+02 0.39889 L filter
3.38844E+00 0.2883  0.0096 2.470E-23 9.405E+02 0.39893
3.31131E+00 0.2943  0.0149 2.606E-23 9.838E+02 0.39898
3.23594E+00 0.3054  0.0204 2.701E-23 1.004E+03 0.39904
3.16228E+00 0.3143  0.0262 2.821E-23 1.035E+03 0.39911
3.09030E+00 0.3228  0.0321 2.947E-23 1.068E+03 0.39919
3.01995E+00 0.3313  0.0382 3.080E-23 1.102E+03 0.39927
2.95121E+00 0.3397  0.0445 3.219E-23 1.137E+03 0.39935
2.88403E+00 0.3479  0.0509 3.363E-23 1.173E+03 0.39945
2.81838E+00 0.3561  0.0575 3.513E-23 1.210E+03 0.39955
2.75423E+00 0.3642  0.0641 3.668E-23 1.247E+03 0.39966
2.69153E+00 0.3722  0.0709 3.830E-23 1.286E+03 0.39978
2.63027E+00 0.3800  0.0776 3.997E-23 1.326E+03 0.39992
2.62520E+00 0.3807  0.0782 4.012E-23 1.329E+03 0.39993 Br beta (6-4)
2.57040E+00 0.3878  0.0844 4.171E-23 1.366E+03 0.40007
2.51189E+00 0.3954  0.0912 4.352E-23 1.407E+03 0.40024
2.45471E+00 0.4030  0.0980 4.538E-23 1.449E+03 0.40043
2.39883E+00 0.4105  0.1047 4.732E-23 1.492E+03 0.40063
2.34423E+00 0.4179  0.1114 4.932E-23 1.536E+03 0.40086
2.29087E+00 0.4252  0.1180 5.139E-23 1.580E+03 0.40113
2.23872E+00 0.4323  0.1246 5.353E-23 1.626E+03 0.40143
2.19000E+00 0.4391  0.1310 5.566E-23 1.670E+03 0.40176 K filter
2.18776E+00 0.4394  0.1312 5.576E-23 1.672E+03 0.40177
2.16560E+00 0.4425  0.1341 5.676E-23 1.693E+03 0.40194 Br gamma (7-4)
2.13796E+00 0.4463  0.1378 5.805E-23 1.719E+03 0.40216
2.12180E+00 0.4486  0.1399 5.883E-23 1.735E+03 0.40229 H2 1-0 S(1)
2.08930E+00 0.4531  0.1441 6.042E-23 1.767E+03 0.40258
2.04174E+00 0.4598  0.1505 6.287E-23 1.817E+03 0.40306
1.99526E+00 0.4664  0.1567 6.540E-23 1.867E+03 0.40358
1.94984E+00 0.4729  0.1629 6.802E-23 1.917E+03 0.40414
1.90546E+00 0.4794  0.1690 7.072E-23 1.969E+03 0.40476
1.87500E+00 0.4838  0.1732 7.267E-23 2.006E+03 0.40523 Pa alpha (4-3)
1.86209E+00 0.4857  0.1750 7.351E-23 2.022E+03 0.40543
1.81970E+00 0.4919  0.1809 7.640E-23 2.076E+03 0.40615
1.77828E+00 0.4980  0.1867 7.939E-23 2.131E+03 0.40692
1.73780E+00 0.5040  0.1926 8.247E-23 2.188E+03 0.40774
1.69824E+00 0.5099  0.1984 8.565E-23 2.246E+03 0.40861
1.65959E+00 0.5156  0.2041 8.894E-23 2.305E+03 0.40952
1.63000E+00 0.5200  0.2086 9.159E-23 2.351E+03 0.41027 H
1.62181E+00 0.5213  0.2099 9.234E-23 2.365E+03 0.41048
1.58489E+00 0.5268  0.2156 9.584E-23 2.426E+03 0.41148
1.54882E+00 0.5324  0.2214 9.946E-23 2.488E+03 0.41252
1.51356E+00 0.5378  0.2271 1.032E-22 2.551E+03 0.41359
1.47911E+00 0.5432  0.2330 1.070E-22 2.616E+03 0.41471
1.44544E+00 0.5484  0.2389 1.110E-22 2.682E+03 0.41587
1.41254E+00 0.5536  0.2450 1.152E-22 2.750E+03 0.41707
1.38038E+00 0.5587  0.2514 1.195E-22 2.820E+03 0.41833
1.34896E+00 0.5637  0.2579 1.239E-22 2.891E+03 0.41963
1.31826E+00 0.5686  0.2646 1.284E-22 2.964E+03 0.42099
1.28825E+00 0.5733  0.2716 1.332E-22 3.039E+03 0.42241
1.28180E+00 0.5744  0.2732 1.342E-22 3.056E+03 0.42273 Pa beta (5-3)
1.25893E+00 0.5781  0.2789 1.381E-22 3.116E+03 0.42389
1.23027E+00 0.5829  0.2865 1.432E-22 3.195E+03 0.42542
1.22000E+00 0.5846  0.2893 1.451E-22 3.224E+03 0.42600 J filter
1.20226E+00 0.5876  0.2942 1.485E-22 3.276E+03 0.42702
1.17490E+00 0.5922  0.3023 1.540E-22 3.360E+03 0.42868
1.14815E+00 0.5968  0.3106 1.598E-22 3.446E+03 0.43041
1.12202E+00 0.6013  0.3191 1.658E-22 3.535E+03 0.43221
1.09648E+00 0.6058  0.3277 1.720E-22 3.627E+03 0.43408
1.07152E+00 0.6103  0.3365 1.785E-22 3.721E+03 0.43601
1.04713E+00 0.6147  0.3453 1.852E-22 3.818E+03 0.43800
1.02329E+00 0.6190  0.3541 1.922E-22 3.918E+03 0.44006
1.00000E+00 0.6233  0.3629 1.995E-22 4.021E+03 0.44218
9.77237E-01 0.6274  0.3715 2.071E-22 4.126E+03 0.44435
9.54993E-01 0.6315  0.3800 2.149E-22 4.235E+03 0.44660
9.33254E-01 0.6355  0.3883 2.229E-22 4.346E+03 0.44891
9.12011E-01 0.6394  0.3963 2.312E-22 4.460E+03 0.45131
8.93000E-01 0.6427  0.4035 2.390E-22 4.567E+03 0.45358 z (SDSS)
8.91251E-01 0.6431  0.4042 2.398E-22 4.577E+03 0.45380
8.70964E-01 0.6466  0.4119 2.485E-22 4.699E+03 0.45640
8.65500E-01 0.6475  0.4139 2.510E-22 4.732E+03 0.45713 I_J filter
8.51138E-01 0.6499  0.4194 2.576E-22 4.824E+03 0.45913
8.31764E-01 0.6530  0.4267 2.669E-22 4.954E+03 0.46199
8.12831E-01 0.6559  0.4339 2.765E-22 5.089E+03 0.46501
8.02000E-01 0.6576  0.4381 2.823E-22 5.170E+03 0.46685 I_C filter
7.94328E-01 0.6587  0.4410 2.864E-22 5.228E+03 0.46819
7.76247E-01 0.6613  0.4480 2.966E-22 5.373E+03 0.47154
7.58578E-01 0.6638  0.4550 3.070E-22 5.522E+03 0.47505
7.48000E-01 0.6651  0.4592 3.136E-22 5.616E+03 0.47727 i (SDSS)
7.41310E-01 0.6660  0.4619 3.178E-22 5.678E+03 0.47872
7.24436E-01 0.6681  0.4687 3.289E-22 5.839E+03 0.48252
7.07946E-01 0.6699  0.4754 3.403E-22 6.008E+03 0.48645
6.91831E-01 0.6715  0.4820 3.520E-22 6.185E+03 0.49049
6.76083E-01 0.6728  0.4885 3.640E-22 6.371E+03 0.49460
6.60693E-01 0.6738  0.4949 3.764E-22 6.567E+03 0.49877
6.56200E-01 0.6741  0.4967 3.801E-22 6.627E+03 0.50001 H alpha (3-2)
6.49200E-01 0.6745  0.4995 3.860E-22 6.722E+03 0.50196 R_C filter
6.45654E-01 0.6747  0.5010 3.891E-22 6.771E+03 0.50295
6.41500E-01 0.6748  0.5027 3.927E-22 6.830E+03 0.50413 R_J filter
6.30957E-01 0.6753  0.5069 4.021E-22 6.984E+03 0.50715
6.16595E-01 0.6756  0.5126 4.154E-22 7.207E+03 0.51133
6.16500E-01 0.6756  0.5126 4.155E-22 7.209E+03 0.51136 r (SDSS) filter
6.02560E-01 0.6758  0.5181 4.290E-22 7.440E+03 0.51550
5.88844E-01 0.6756  0.5233 4.429E-22 7.685E+03 0.51961
5.75440E-01 0.6752  0.5282 4.572E-22 7.942E+03 0.52367
5.62341E-01 0.6746  0.5329 4.717E-22 8.211E+03 0.52764
5.55000E-01 0.6741  0.5355 4.802E-22 8.370E+03 0.52987 y (Stromgren) filter
5.49541E-01 0.6737  0.5374 4.866E-22 8.493E+03 0.53152
5.47000E-01 0.6735  0.5382 4.896E-22 8.551E+03 0.53229 V filter
5.37032E-01 0.6726  0.5415 5.018E-22 8.786E+03 0.53528
5.24807E-01 0.6713  0.5453 5.172E-22 9.093E+03 0.53892
5.12861E-01 0.6697  0.5489 5.329E-22 9.414E+03 0.54242
5.01187E-01 0.6679  0.5522 5.488E-22 9.750E+03 0.54577
4.89779E-01 0.6658  0.5552 5.650E-22 1.010E+04 0.54896
4.86100E-01 0.6650  0.5561 5.704E-22 1.022E+04 0.54997 H beta (4-2)
4.78630E-01 0.6633  0.5579 5.814E-22 1.047E+04 0.55200
4.70000E-01 0.6612  0.5599 5.945E-22 1.077E+04 0.55430 b (Stromgren)
4.68500E-01 0.6609  0.5602 5.968E-22 1.083E+04 0.55469 g (SDSS) filter
4.67735E-01 0.6607  0.5604 5.980E-22 1.085E+04 0.55489
4.57088E-01 0.6578  0.5625 6.146E-22 1.125E+04 0.55759
4.46684E-01 0.6548  0.5644 6.314E-22 1.166E+04 0.56011
4.40500E-01 0.6529  0.5654 6.415E-22 1.191E+04 0.56154 B filter
4.36516E-01 0.6516  0.5660 6.482E-22 1.208E+04 0.56243
4.26580E-01 0.6482  0.5674 6.651E-22 1.251E+04 0.56456
4.16869E-01 0.6447  0.5685 6.822E-22 1.296E+04 0.56647
4.10000E-01 0.6420  0.5691 6.945E-22 1.330E+04 0.56772 v (Stromgren) filter
4.07380E-01 0.6410  0.5693 6.993E-22 1.343E+04 0.56817
3.98107E-01 0.6371  0.5698 7.165E-22 1.391E+04 0.56967
3.89045E-01 0.6331  0.5701 7.338E-22 1.440E+04 0.57096
3.80189E-01 0.6289  0.5702 7.511E-22 1.491E+04 0.57205
3.71535E-01 0.6246  0.5700 7.686E-22 1.544E+04 0.57294
3.63500E-01 0.6203  0.5695 7.854E-22 1.595E+04 0.57359 U filter
3.63078E-01 0.6201  0.5695 7.863E-22 1.598E+04 0.57362
3.55000E-01 0.6156  0.5687 8.037E-22 1.652E+04 0.57407 u (SDSS) filter
3.54813E-01 0.6155  0.5686 8.041E-22 1.654E+04 0.57408
3.50000E-01 0.6128  0.5680 8.147E-22 1.687E+04 0.57427 u (Stromgren) filter
3.46737E-01 0.6109  0.5675 8.220E-22 1.711E+04 0.57436
3.38844E-01 0.6061  0.5662 8.401E-22 1.770E+04 0.57450
3.31131E-01 0.6013  0.5646 8.584E-22 1.830E+04 0.57450
3.23594E-01 0.5965  0.5628 8.770E-22 1.893E+04 0.57440
3.16228E-01 0.5917  0.5609 8.960E-22 1.957E+04 0.57423
3.09030E-01 0.5868  0.5590 9.153E-22 2.023E+04 0.57401
3.01995E-01 0.5823  0.5570 9.347E-22 2.088E+04 0.57377
2.95121E-01 0.5796  0.5549 9.518E-22 2.140E+04 0.57352
2.88403E-01 0.5765  0.5527 9.705E-22 2.198E+04 0.57324
2.81838E-01 0.5730  0.5502 9.915E-22 2.264E+04 0.57287
2.75423E-01 0.5686  0.5478 1.015E-21 2.343E+04 0.57262
2.69153E-01 0.5613  0.5459 1.044E-21 2.449E+04 0.57269
2.63027E-01 0.5522  0.5442 1.077E-21 2.579E+04 0.57288
2.57040E-01 0.5450  0.5433 1.114E-21 2.712E+04 0.57330
2.51189E-01 0.5325  0.5425 1.161E-21 2.902E+04 0.57391
2.45471E-01 0.5178  0.5430 1.210E-21 3.120E+04 0.57496
2.39883E-01 0.4993  0.5420 1.284E-21 3.439E+04 0.57565
2.34423E-01 0.4777  0.5434 1.360E-21 3.800E+04 0.57717
2.29087E-01 0.4559  0.5457 1.439E-21 4.189E+04 0.57896
2.23872E-01 0.4376  0.5486 1.510E-21 4.541E+04 0.58081
2.22500E-01 0.4337  0.5495 1.525E-21 4.619E+04 0.58129
2.20000E-01 0.4280  0.5513 1.546E-21 4.731E+04 0.58226
2.18776E-01 0.4259  0.5524 1.553E-21 4.768E+04 0.58281
2.17500E-01 0.4244  0.5537 1.557E-21 4.793E+04 0.58342 2175 A feature
2.15000E-01 0.4232  0.5565 1.554E-21 4.795E+04 0.58472
2.13796E-01 0.4236  0.5579 1.549E-21 4.776E+04 0.58534
2.12500E-01 0.4247  0.5595 1.541E-21 4.743E+04 0.58601
2.08930E-01 0.4305  0.5638 1.507E-21 4.592E+04 0.58785
2.04174E-01 0.4421  0.5700 1.447E-21 4.318E+04 0.59040
1.99526E-01 0.4535  0.5770 1.384E-21 4.046E+04 0.59331
1.94984E-01 0.4618  0.5847 1.330E-21 3.827E+04 0.59666
1.90546E-01 0.4656  0.5929 1.287E-21 3.677E+04 0.60053
1.86209E-01 0.4653  0.6011 1.255E-21 3.589E+04 0.60472
1.81970E-01 0.4606  0.6099 1.233E-21 3.556E+04 0.60957
1.77828E-01 0.4526  0.6189 1.218E-21 3.567E+04 0.61498
1.73780E-01 0.4424  0.6277 1.210E-21 3.610E+04 0.62079
1.69824E-01 0.4315  0.6358 1.208E-21 3.673E+04 0.62668
1.65959E-01 0.4201  0.6433 1.210E-21 3.755E+04 0.63276
1.62181E-01 0.4088  0.6497 1.219E-21 3.855E+04 0.63882
1.58489E-01 0.3985  0.6550 1.233E-21 3.968E+04 0.64478
1.54882E-01 0.3893  0.6593 1.252E-21 4.090E+04 0.65064
1.51356E-01 0.3807  0.6633 1.275E-21 4.222E+04 0.65664
1.47911E-01 0.3732  0.6673 1.300E-21 4.360E+04 0.66247
1.44544E-01 0.3668  0.6719 1.328E-21 4.498E+04 0.66812
1.41254E-01 0.3617  0.6766 1.355E-21 4.626E+04 0.67292
1.38038E-01 0.3579  0.6794 1.383E-21 4.752E+04 0.67586
1.34896E-01 0.3539  0.6806 1.415E-21 4.891E+04 0.67765
1.31826E-01 0.3493  0.6807 1.450E-21 5.046E+04 0.67873
1.28825E-01 0.3426  0.6799 1.493E-21 5.251E+04 0.67948
1.25893E-01 0.3359  0.6787 1.536E-21 5.457E+04 0.68015
1.23027E-01 0.3290  0.6771 1.582E-21 5.677E+04 0.68083
1.21500E-01 0.3251  0.6761 1.607E-21 5.802E+04 0.68117 Lyman alpha
1.20226E-01 0.3220  0.6751 1.629E-21 5.909E+04 0.68143
1.17490E-01 0.3153  0.6726 1.679E-21 6.151E+04 0.68177
1.14815E-01 0.3090  0.6693 1.732E-21 6.402E+04 0.68164
1.12202E-01 0.3040  0.6631 1.789E-21 6.659E+04 0.68010
1.10000E-01 0.2995  0.6586 1.840E-21 6.895E+04 0.67918
1.09648E-01 0.2988  0.6580 1.849E-21 6.935E+04 0.67908
1.07152E-01 0.2936  0.6527 1.916E-21 7.241E+04 0.67803
1.04713E-01 0.2871  0.6496 1.985E-21 7.570E+04 0.67815
1.02329E-01 0.2796  0.6482 2.054E-21 7.914E+04 0.67944
1.00000E-01 0.2728  0.6486 2.115E-21 8.225E+04 0.68144
9.77237E-02 0.2678  0.6479 2.172E-21 8.508E+04 0.68267
9.54993E-02 0.2620  0.6494 2.228E-21 8.793E+04 0.68503
9.33254E-02 0.2554  0.6530 2.279E-21 9.078E+04 0.68849
9.12011E-02 0.2482  0.6580 2.329E-21 9.367E+04 0.69271
9.12000E-02 0.2482  0.6580 2.329E-21 9.367E+04 0.69271 Lyman edge
8.91251E-02 0.2403  0.6663 2.367E-21 9.617E+04 0.69883
8.70964E-02 0.2351  0.6685 2.430E-21 9.943E+04 0.70079
8.51138E-02 0.2299  0.6683 2.513E-21 1.035E+05 0.70137
8.31764E-02 0.2235  0.6675 2.615E-21 1.086E+05 0.70165
8.12831E-02 0.2156  0.6659 2.743E-21 1.151E+05 0.70162
7.94328E-02 0.2064  0.6640 2.897E-21 1.230E+05 0.70148
7.76247E-02 0.1965  0.6622 3.077E-21 1.323E+05 0.70130
7.58578E-02 0.1860  0.6635 3.260E-21 1.419E+05 0.70276
7.41310E-02 0.1770  0.6664 3.417E-21 1.504E+05 0.70512
7.24436E-02 0.1720  0.6707 3.494E-21 1.547E+05 0.70820
7.07946E-02 0.1724  0.6756 3.456E-21 1.530E+05 0.71153
6.91831E-02 0.1770  0.6820 3.324E-21 1.463E+05 0.71558
6.76083E-02 0.1831  0.6909 3.154E-21 1.378E+05 0.72114
6.60693E-02 0.1888  0.7013 2.993E-21 1.299E+05 0.72753
6.45654E-02 0.1953  0.7122 2.824E-21 1.215E+05 0.73439
6.30957E-02 0.2030  0.7226 2.654E-21 1.131E+05 0.74113
6.16595E-02 0.2120  0.7331 2.483E-21 1.046E+05 0.74800
6.02560E-02 0.2228  0.7432 2.310E-21 9.601E+04 0.75475
5.88844E-02 0.2357  0.7529 2.137E-21 8.736E+04 0.76138
5.75440E-02 0.2533  0.7622 1.951E-21 7.791E+04 0.76775
5.62341E-02 0.2572  0.7708 1.887E-21 7.498E+04 0.77377
5.49541E-02 0.2620  0.7788 1.826E-21 7.207E+04 0.77934
5.37032E-02 0.2673  0.7863 1.769E-21 6.932E+04 0.78446
5.24807E-02 0.2728  0.7932 1.717E-21 6.679E+04 0.78920
5.12861E-02 0.2784  0.7998 1.669E-21 6.441E+04 0.79367
5.01187E-02 0.2843  0.8061 1.623E-21 6.211E+04 0.79797
4.89779E-02 0.2903  0.8123 1.579E-21 5.996E+04 0.80215
4.88100E-02 0.2912  0.8132 1.573E-21 5.964E+04 0.80277 He I ionization edge
4.78630E-02 0.2963  0.8184 1.538E-21 5.788E+04 0.80635
4.67735E-02 0.3030  0.8248 1.494E-21 5.569E+04 0.81073
4.57088E-02 0.3095  0.8312 1.452E-21 5.364E+04 0.81529
4.46684E-02 0.3147  0.8378 1.417E-21 5.193E+04 0.82016
4.36516E-02 0.3211  0.8446 1.377E-21 4.999E+04 0.82523
4.26580E-02 0.3275  0.8519 1.335E-21 4.803E+04 0.83090
4.16869E-02 0.3296  0.8602 1.304E-21 4.675E+04 0.83804
4.07380E-02 0.3308  0.8672 1.280E-21 4.583E+04 0.84431
3.98107E-02 0.3325  0.8732 1.259E-21 4.496E+04 0.84979
3.89045E-02 0.3343  0.8789 1.239E-21 4.413E+04 0.85515
3.80189E-02 0.3356  0.8843 1.222E-21 4.342E+04 0.86027
3.71535E-02 0.3370  0.8892 1.205E-21 4.275E+04 0.86509
3.63078E-02 0.3384  0.8943 1.188E-21 4.204E+04 0.87015
3.54813E-02 0.3374  0.8998 1.173E-21 4.157E+04 0.87584
3.46737E-02 0.3269  0.9024 1.201E-21 4.322E+04 0.87888
3.38844E-02 0.3271  0.9039 1.204E-21 4.333E+04 0.88048
3.31131E-02 0.3333  0.9063 1.184E-21 4.221E+04 0.88268
3.23594E-02 0.3376  0.9096 1.165E-21 4.126E+04 0.88597
3.16228E-02 0.3419  0.9129 1.146E-21 4.034E+04 0.88926
3.09030E-02 0.3460  0.9163 1.127E-21 3.944E+04 0.89266
3.01995E-02 0.3499  0.9196 1.109E-21 3.857E+04 0.89612
2.95121E-02 0.3538  0.9229 1.091E-21 3.772E+04 0.89964
2.88403E-02 0.3574  0.9262 1.073E-21 3.689E+04 0.90321
2.81838E-02 0.3608  0.9295 1.056E-21 3.610E+04 0.90682
2.75423E-02 0.3632  0.9328 1.040E-21 3.542E+04 0.91049
2.69153E-02 0.3664  0.9356 1.026E-21 3.477E+04 0.91370
2.63027E-02 0.3695  0.9386 1.010E-21 3.407E+04 0.91708
2.57040E-02 0.3720  0.9417 9.941E-22 3.339E+04 0.92067
2.51189E-02 0.3734  0.9447 9.790E-22 3.281E+04 0.92424
2.45471E-02 0.3741  0.9476 9.639E-22 3.227E+04 0.92785
2.39883E-02 0.3721  0.9507 9.496E-22 3.189E+04 0.93167
2.34423E-02 0.3666  0.9529 9.471E-22 3.209E+04 0.93460
2.29087E-02 0.3644  0.9502 9.996E-22 3.399E+04 0.93159
2.27900E-02 0.3689  0.9489 1.010E-21 3.408E+04 0.92993 He II ionization edge
2.23872E-02 0.3854  0.9487 9.982E-22 3.281E+04 0.92914
2.18776E-02 0.3967  0.9530 9.584E-22 3.093E+04 0.93398
2.13796E-02 0.3974  0.9564 9.383E-22 3.024E+04 0.93821
2.08930E-02 0.3992  0.9588 9.248E-22 2.972E+04 0.94130
2.04174E-02 0.3995  0.9608 9.167E-22 2.944E+04 0.94388
1.99526E-02 0.4015  0.9618 9.176E-22 2.938E+04 0.94512
