   Extinction, Scattering, and Absorption Properties Computed for
   Carbonaceous - Silicate Model for Interstellar Dust with R_V=4.0

Model consists of mixture of carbonaceous grains and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001, hereafter WD01) case "A" model for
R_V=4.0, renormalized following Draine (2003a) [see below].

PAH optical properties are from Li & Draine (2001).  The PAH/graphitic
grains in the log-normal size distributions are assumed to be 50%
neutral and 50% ionized.  The PAH/graphitic grains in the size
distribution given by eq. (5,6) of Weingartner & Draine (2001) are
assumed to be 100% ionized.

Graphite and silicate optical properties from Draine (2003b).

For R_V=3.1: grain abundances relative to H have been reduced by a
             factor 0.93 relative to the R_V=3.1 size distribution with
	     [C/H]_PAH=60ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
	     PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*60ppm = 55.8ppm

For R_V=4.0: THIS MODEL
	     grain abundances relative to H have been increased by a
             factor 0.93*1.27=1.18 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=40ppm in WD01
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.27 is the increase in A_Ic/N_H for R_V=4.0
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
             [C/H]_PAH = 0.93*1.27*40ppm = 47.2ppm

For R_V=5.5: grain abundances relative to H have been increased by a
             factor 0.93*1.52=1.42 relative to the R_V=4.0 size
             distribution with [C/H]_PAH=30ppm in WD01.
             Factor 0.93 is due to reduction in adopted value for
             A_Ic/N_H in local ISM.
             Factor 1.52 is the increase in A_Ic/N_H for R_V=5.5
             relative to A_Ic/N_H for R_V=3.1, based on eq.(5) of
             Draine (2003a).
             PAH C abundance relative to H is assumed to be
	     [C/H]_PAH = 0.93*1.52*30ppm = 42.4ppm

References:

Draine, B.T. 2003a, "Interstellar Dust Grains", Annu. Rev. Astr. Astrophys.,
    41, 241-289
Draine, B.T. 2003b, "Scattering by Interstellar Dust Grains. I. Optical
    and Ultraviolet", Astrophys. J., 598, 1017-1025
Draine, B.T. 2003c, "Scattering by Interstellar Dust Grains. II. X-Rays",
    Astrophys. J., 598, 1026-1037
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust.
    II. The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, Dust Grain Size Distributions and
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548,
    296-309 (WD01).

This table was calculated by B.T. Draine, Princeton University,
1.25893E+01 0.0054 -0.0514 1.518E-23 7.670E+02 0.39972
1.23027E+01 0.0054 -0.0516 1.680E-23 8.486E+02 0.39971
1.20226E+01 0.0054 -0.0520 1.870E-23 9.448E+02 0.39969
1.17490E+01 0.0053 -0.0524 2.084E-23 1.053E+03 0.39968
1.14815E+01 0.0052 -0.0546 2.312E-23 1.168E+03 0.39965
1.13000E+01 0.0053 -0.0539 2.478E-23 1.252E+03 0.39964 out-of-plane C-H bend
1.12202E+01 0.0053 -0.0540 2.550E-23 1.288E+03 0.39963
1.09648E+01 0.0053 -0.0545 2.791E-23 1.410E+03 0.39961
1.07152E+01 0.0053 -0.0551 3.091E-23 1.561E+03 0.39959
1.04713E+01 0.0052 -0.0557 3.460E-23 1.748E+03 0.39957
1.03600E+01 0.0052 -0.0563 3.610E-23 1.824E+03 0.39955 N filter (7.70-12.97um)
1.02329E+01 0.0053 -0.0571 3.741E-23 1.890E+03 0.39954
1.00000E+01 0.0055 -0.0585 3.929E-23 1.984E+03 0.39950
9.90000E+00 0.0056 -0.0591 4.019E-23 2.030E+03 0.39949
9.80000E+00 0.0056 -0.0597 4.116E-23 2.079E+03 0.39947
9.77237E+00 0.0057 -0.0598 4.143E-23 2.093E+03 0.39947
9.70000E+00 0.0057 -0.0603 4.218E-23 2.130E+03 0.39946
9.60000E+00 0.0058 -0.0610 4.308E-23 2.175E+03 0.39944
9.54993E+00 0.0059 -0.0614 4.337E-23 2.190E+03 0.39943
9.50000E+00 0.0059 -0.0619 4.353E-23 2.198E+03 0.39942
9.40000E+00 0.0062 -0.0629 4.338E-23 2.190E+03 0.39940 8.60
9.33254E+00 0.0064 -0.0638 4.285E-23 2.162E+03 0.39938
9.12011E+00 0.0074 -0.0667 3.897E-23 1.964E+03 0.39932
8.91251E+00 0.0093 -0.0694 3.345E-23 1.683E+03 0.39926
8.70964E+00 0.0116 -0.0712 2.878E-23 1.445E+03 0.39921
8.51138E+00 0.0144 -0.0723 2.532E-23 1.268E+03 0.39916
8.31764E+00 0.0183 -0.0732 2.171E-23 1.082E+03 0.39911
8.12831E+00 0.0248 -0.0737 1.754E-23 8.686E+02 0.39905
7.94328E+00 0.0334 -0.0739 1.429E-23 7.017E+02 0.39901
7.76247E+00 0.0431 -0.0736 1.221E-23 5.933E+02 0.39896
7.62000E+00 0.0523 -0.0732 1.090E-23 5.249E+02 0.39893 C-C mode
7.58578E+00 0.0548 -0.0731 1.061E-23 5.093E+02 0.39892
7.41310E+00 0.0679 -0.0725 9.466E-24 4.481E+02 0.39887
7.24436E+00 0.0790 -0.0717 8.988E-24 4.204E+02 0.39883
7.07946E+00 0.0878 -0.0709 8.925E-24 4.135E+02 0.39878
6.91831E+00 0.0953 -0.0699 9.065E-24 4.165E+02 0.39874
6.76083E+00 0.1022 -0.0688 9.313E-24 4.247E+02 0.39869
6.60693E+00 0.1087 -0.0676 9.634E-24 4.361E+02 0.39865
6.45654E+00 0.1145 -0.0662 1.007E-23 4.527E+02 0.39860
6.30957E+00 0.1175 -0.0659 1.078E-23 4.830E+02 0.39853
6.25000E+00 0.1180 -0.0641 1.116E-23 4.999E+02 0.39853 C-C mode
6.16595E+00 0.1219 -0.0630 1.140E-23 5.085E+02 0.39851
6.02560E+00 0.1362 -0.0612 1.119E-23 4.911E+02 0.39847
5.88844E+00 0.1476 -0.0592 1.131E-23 4.898E+02 0.39842
5.75440E+00 0.1573 -0.0570 1.162E-23 4.975E+02 0.39839
5.62341E+00 0.1665 -0.0546 1.201E-23 5.085E+02 0.39835
5.49541E+00 0.1755 -0.0520 1.245E-23 5.215E+02 0.39832
5.37032E+00 0.1844 -0.0492 1.294E-23 5.360E+02 0.39829
5.24807E+00 0.1932 -0.0462 1.346E-23 5.515E+02 0.39826
5.12861E+00 0.2021 -0.0430 1.402E-23 5.682E+02 0.39824
5.01187E+00 0.2108 -0.0396 1.462E-23 5.859E+02 0.39822
4.89779E+00 0.2196 -0.0360 1.525E-23 6.045E+02 0.39821
4.78630E+00 0.2284 -0.0323 1.592E-23 6.238E+02 0.39820
4.75000E+00 0.2313 -0.0310 1.615E-23 6.304E+02 0.39820 M filter
4.67735E+00 0.2371 -0.0283 1.662E-23 6.441E+02 0.39820
4.57088E+00 0.2459 -0.0240 1.736E-23 6.651E+02 0.39820
4.46684E+00 0.2546 -0.0196 1.814E-23 6.870E+02 0.39821
4.36516E+00 0.2632 -0.0149 1.896E-23 7.097E+02 0.39822
4.26580E+00 0.2718 -0.0099 1.982E-23 7.332E+02 0.39825
4.16869E+00 0.2803 -0.0047 2.072E-23 7.574E+02 0.39828
4.07380E+00 0.2889  0.0007 2.165E-23 7.821E+02 0.39831
4.05120E+00 0.2909  0.0021 2.189E-23 7.882E+02 0.39832 Br alpha (5-4)
3.98107E+00 0.2974  0.0063 2.263E-23 8.075E+02 0.39835
3.89045E+00 0.3059  0.0121 2.364E-23 8.334E+02 0.39840
3.80189E+00 0.3144  0.0180 2.469E-23 8.600E+02 0.39845
3.80000E+00 0.3145  0.0182 2.472E-23 8.606E+02 0.39845 Lprime filter
3.71535E+00 0.3228  0.0241 2.579E-23 8.873E+02 0.39851
3.63078E+00 0.3311  0.0304 2.694E-23 9.153E+02 0.39857
3.54813E+00 0.3393  0.0368 2.813E-23 9.441E+02 0.39864
3.46737E+00 0.3474  0.0433 2.938E-23 9.737E+02 0.39872
3.45000E+00 0.3491  0.0447 2.965E-23 9.803E+02 0.39874 L filter
3.38844E+00 0.3553  0.0499 3.067E-23 1.004E+03 0.39881
3.31131E+00 0.3612  0.0566 3.220E-23 1.045E+03 0.39891
3.23594E+00 0.3711  0.0633 3.340E-23 1.067E+03 0.39902
3.16228E+00 0.3792  0.0700 3.481E-23 1.098E+03 0.39915
3.09030E+00 0.3870  0.0767 3.629E-23 1.130E+03 0.39929
3.01995E+00 0.3946  0.0834 3.784E-23 1.164E+03 0.39946
2.95121E+00 0.4021  0.0901 3.944E-23 1.198E+03 0.39965
2.88403E+00 0.4095  0.0967 4.111E-23 1.233E+03 0.39986
2.81838E+00 0.4167  0.1033 4.283E-23 1.269E+03 0.40011
2.75423E+00 0.4238  0.1099 4.462E-23 1.306E+03 0.40040
2.69153E+00 0.4308  0.1164 4.646E-23 1.343E+03 0.40072
2.63027E+00 0.4377  0.1227 4.838E-23 1.382E+03 0.40108
2.62520E+00 0.4383  0.1233 4.854E-23 1.385E+03 0.40112 Br beta (6-4)
2.57040E+00 0.4445  0.1290 5.035E-23 1.421E+03 0.40149
2.51189E+00 0.4511  0.1352 5.240E-23 1.461E+03 0.40194
2.45471E+00 0.4577  0.1412 5.451E-23 1.502E+03 0.40243
2.39883E+00 0.4643  0.1471 5.670E-23 1.543E+03 0.40296
2.34423E+00 0.4707  0.1529 5.897E-23 1.585E+03 0.40353
2.29087E+00 0.4771  0.1586 6.131E-23 1.628E+03 0.40416
2.23872E+00 0.4833  0.1642 6.373E-23 1.673E+03 0.40482
2.19000E+00 0.4892  0.1695 6.613E-23 1.716E+03 0.40550 K filter
2.18776E+00 0.4895  0.1697 6.624E-23 1.718E+03 0.40554
2.16560E+00 0.4922  0.1721 6.738E-23 1.738E+03 0.40586 Br gamma (7-4)
2.13796E+00 0.4956  0.1751 6.884E-23 1.764E+03 0.40629
2.12180E+00 0.4976  0.1769 6.971E-23 1.779E+03 0.40655 H2 1-0 S(1)
2.08930E+00 0.5015  0.1804 7.152E-23 1.811E+03 0.40708
2.04174E+00 0.5074  0.1856 7.429E-23 1.859E+03 0.40791
1.99526E+00 0.5133  0.1907 7.716E-23 1.907E+03 0.40876
1.94984E+00 0.5192  0.1958 8.014E-23 1.957E+03 0.40965
1.90546E+00 0.5249  0.2008 8.322E-23 2.008E+03 0.41057
1.87500E+00 0.5289  0.2043 8.544E-23 2.044E+03 0.41122 Pa alpha (4-3)
1.86209E+00 0.5306  0.2058 8.641E-23 2.060E+03 0.41151
1.81970E+00 0.5363  0.2108 8.972E-23 2.113E+03 0.41247
1.77828E+00 0.5419  0.2158 9.315E-23 2.168E+03 0.41346
1.73780E+00 0.5473  0.2208 9.671E-23 2.224E+03 0.41447
1.69824E+00 0.5527  0.2260 1.004E-22 2.281E+03 0.41550
1.65959E+00 0.5581  0.2312 1.042E-22 2.339E+03 0.41656
1.63000E+00 0.5622  0.2354 1.073E-22 2.386E+03 0.41741 H
1.62181E+00 0.5634  0.2366 1.082E-22 2.399E+03 0.41765
1.58489E+00 0.5686  0.2422 1.123E-22 2.460E+03 0.41876
1.54882E+00 0.5739  0.2480 1.166E-22 2.523E+03 0.41989
1.51356E+00 0.5791  0.2540 1.210E-22 2.586E+03 0.42106
1.47911E+00 0.5842  0.2603 1.256E-22 2.652E+03 0.42228
1.44544E+00 0.5894  0.2669 1.304E-22 2.719E+03 0.42354
1.41254E+00 0.5944  0.2739 1.354E-22 2.788E+03 0.42485
1.38038E+00 0.5995  0.2813 1.406E-22 2.859E+03 0.42623
1.34896E+00 0.6045  0.2891 1.460E-22 2.933E+03 0.42769
1.31826E+00 0.6094  0.2973 1.516E-22 3.008E+03 0.42922
1.28825E+00 0.6143  0.3059 1.575E-22 3.086E+03 0.43084
1.28180E+00 0.6154  0.3079 1.589E-22 3.103E+03 0.43120 Pa beta (5-3)
1.25893E+00 0.6193  0.3149 1.637E-22 3.166E+03 0.43254
1.23027E+00 0.6243  0.3242 1.702E-22 3.248E+03 0.43431
1.22000E+00 0.6261  0.3276 1.727E-22 3.279E+03 0.43497 J filter
1.20226E+00 0.6293  0.3337 1.770E-22 3.333E+03 0.43616
1.17490E+00 0.6342  0.3434 1.841E-22 3.421E+03 0.43808
1.14815E+00 0.6392  0.3531 1.916E-22 3.511E+03 0.44008
1.12202E+00 0.6441  0.3629 1.994E-22 3.604E+03 0.44215
1.09648E+00 0.6489  0.3726 2.075E-22 3.700E+03 0.44428
1.07152E+00 0.6537  0.3821 2.159E-22 3.798E+03 0.44647
1.04713E+00 0.6583  0.3913 2.247E-22 3.899E+03 0.44872
1.02329E+00 0.6629  0.4003 2.337E-22 4.002E+03 0.45104
1.00000E+00 0.6673  0.4089 2.431E-22 4.108E+03 0.45343
9.77237E-01 0.6716  0.4172 2.527E-22 4.216E+03 0.45591
9.54993E-01 0.6757  0.4252 2.626E-22 4.326E+03 0.45849
9.33254E-01 0.6796  0.4328 2.728E-22 4.439E+03 0.46119
9.12011E-01 0.6833  0.4402 2.832E-22 4.555E+03 0.46405
8.93000E-01 0.6866  0.4468 2.929E-22 4.663E+03 0.46681 z (SDSS)
8.91251E-01 0.6869  0.4475 2.939E-22 4.673E+03 0.46707
8.70964E-01 0.6902  0.4545 3.048E-22 4.796E+03 0.47029
8.65500E-01 0.6911  0.4564 3.078E-22 4.830E+03 0.47121 I_J filter
8.51138E-01 0.6933  0.4615 3.159E-22 4.922E+03 0.47372
8.31764E-01 0.6962  0.4683 3.274E-22 5.052E+03 0.47735
8.12831E-01 0.6989  0.4752 3.391E-22 5.187E+03 0.48119
8.02000E-01 0.7003  0.4792 3.461E-22 5.268E+03 0.48352 I_C filter
7.94328E-01 0.7014  0.4820 3.512E-22 5.326E+03 0.48523
7.76247E-01 0.7037  0.4888 3.635E-22 5.470E+03 0.48944
7.58578E-01 0.7059  0.4955 3.761E-22 5.619E+03 0.49380
7.48000E-01 0.7071  0.4995 3.840E-22 5.712E+03 0.49651 i (SDSS)
7.41310E-01 0.7079  0.5021 3.891E-22 5.772E+03 0.49827
7.24436E-01 0.7097  0.5086 4.022E-22 5.931E+03 0.50282
7.07946E-01 0.7112  0.5149 4.157E-22 6.097E+03 0.50741
6.91831E-01 0.7125  0.5210 4.293E-22 6.269E+03 0.51202
6.76083E-01 0.7135  0.5269 4.432E-22 6.448E+03 0.51663
6.60693E-01 0.7143  0.5325 4.573E-22 6.636E+03 0.52121
6.56200E-01 0.7145  0.5342 4.615E-22 6.693E+03 0.52256 H alpha (3-2)
6.49200E-01 0.7147  0.5366 4.682E-22 6.783E+03 0.52466 R_C filter
6.45654E-01 0.7148  0.5379 4.716E-22 6.830E+03 0.52573
6.41500E-01 0.7149  0.5393 4.756E-22 6.886E+03 0.52698 R_J filter
6.30957E-01 0.7151  0.5429 4.860E-22 7.033E+03 0.53018
6.16595E-01 0.7152  0.5477 5.006E-22 7.243E+03 0.53455
6.16500E-01 0.7152  0.5478 5.007E-22 7.244E+03 0.53458 r (SDSS) filter
6.02560E-01 0.7149  0.5522 5.154E-22 7.462E+03 0.53883
5.88844E-01 0.7145  0.5565 5.303E-22 7.691E+03 0.54300
5.75440E-01 0.7137  0.5604 5.453E-22 7.929E+03 0.54705
5.62341E-01 0.7127  0.5641 5.604E-22 8.179E+03 0.55095
5.55000E-01 0.7120  0.5661 5.691E-22 8.326E+03 0.55311 y (Stromgren) filter
5.49541E-01 0.7114  0.5675 5.756E-22 8.438E+03 0.55470
5.47000E-01 0.7111  0.5681 5.787E-22 8.492E+03 0.55543 V filter
5.37032E-01 0.7098  0.5705 5.909E-22 8.708E+03 0.55826
5.24807E-01 0.7080  0.5733 6.061E-22 8.988E+03 0.56164
5.12861E-01 0.7060  0.5757 6.214E-22 9.280E+03 0.56482
5.01187E-01 0.7036  0.5778 6.366E-22 9.585E+03 0.56781
4.89779E-01 0.7009  0.5797 6.518E-22 9.903E+03 0.57058
4.86100E-01 0.6999  0.5802 6.568E-22 1.001E+04 0.57144 H beta (4-2)
4.78630E-01 0.6979  0.5812 6.669E-22 1.023E+04 0.57316
4.70000E-01 0.6953  0.5822 6.787E-22 1.051E+04 0.57506 b (Stromgren)
4.68500E-01 0.6948  0.5824 6.808E-22 1.055E+04 0.57538 g (SDSS) filter
4.67735E-01 0.6946  0.5825 6.818E-22 1.058E+04 0.57554
4.57088E-01 0.6910  0.5835 6.966E-22 1.093E+04 0.57770
4.46684E-01 0.6872  0.5841 7.112E-22 1.130E+04 0.57963
4.40500E-01 0.6848  0.5844 7.199E-22 1.153E+04 0.58070 B filter
4.36516E-01 0.6832  0.5845 7.255E-22 1.167E+04 0.58134
4.26580E-01 0.6789  0.5846 7.397E-22 1.206E+04 0.58282
4.16869E-01 0.6745  0.5845 7.537E-22 1.246E+04 0.58408
4.10000E-01 0.6711  0.5842 7.636E-22 1.276E+04 0.58483 v (Stromgren) filter
4.07380E-01 0.6698  0.5840 7.674E-22 1.287E+04 0.58510
3.98107E-01 0.6649  0.5834 7.810E-22 1.329E+04 0.58591
3.89045E-01 0.6599  0.5824 7.944E-22 1.372E+04 0.58652
3.80189E-01 0.6547  0.5813 8.076E-22 1.416E+04 0.58696
3.71535E-01 0.6493  0.5800 8.208E-22 1.462E+04 0.58721
3.63500E-01 0.6440  0.5785 8.333E-22 1.507E+04 0.58729 U filter
3.63078E-01 0.6437  0.5784 8.339E-22 1.509E+04 0.58729
3.55000E-01 0.6382  0.5766 8.468E-22 1.556E+04 0.58722 u (SDSS) filter
3.54813E-01 0.6381  0.5766 8.471E-22 1.557E+04 0.58722
3.50000E-01 0.6347  0.5754 8.549E-22 1.586E+04 0.58712 u (Stromgren) filter
3.46737E-01 0.6324  0.5746 8.603E-22 1.606E+04 0.58704
3.38844E-01 0.6265  0.5725 8.736E-22 1.657E+04 0.58679
3.31131E-01 0.6207  0.5703 8.872E-22 1.709E+04 0.58652
3.23594E-01 0.6148  0.5681 9.010E-22 1.763E+04 0.58626
3.16228E-01 0.6090  0.5659 9.153E-22 1.818E+04 0.58605
3.09030E-01 0.6033  0.5637 9.300E-22 1.874E+04 0.58593
3.01995E-01 0.5979  0.5618 9.448E-22 1.930E+04 0.58595
2.95121E-01 0.5941  0.5600 9.580E-22 1.975E+04 0.58609
2.88403E-01 0.5902  0.5581 9.726E-22 2.025E+04 0.58632
2.81838E-01 0.5861  0.5562 9.896E-22 2.081E+04 0.58658
2.75423E-01 0.5812  0.5545 1.009E-21 2.146E+04 0.58705
2.69153E-01 0.5736  0.5533 1.033E-21 2.237E+04 0.58792
2.63027E-01 0.5643  0.5525 1.061E-21 2.348E+04 0.58896
2.57040E-01 0.5575  0.5524 1.093E-21 2.456E+04 0.59009
2.51189E-01 0.5453  0.5525 1.132E-21 2.615E+04 0.59143
2.45471E-01 0.5312  0.5539 1.173E-21 2.793E+04 0.59328
2.39883E-01 0.5128  0.5534 1.238E-21 3.063E+04 0.59438
2.34423E-01 0.4913  0.5556 1.303E-21 3.366E+04 0.59647
2.29087E-01 0.4693  0.5588 1.369E-21 3.689E+04 0.59884
2.23872E-01 0.4502  0.5627 1.426E-21 3.983E+04 0.60126
2.22500E-01 0.4459  0.5638 1.438E-21 4.048E+04 0.60191
2.20000E-01 0.4394  0.5662 1.455E-21 4.142E+04 0.60322
2.18776E-01 0.4368  0.5677 1.459E-21 4.174E+04 0.60397
2.17500E-01 0.4346  0.5694 1.461E-21 4.196E+04 0.60482 2175 A feature
2.15000E-01 0.4322  0.5730 1.456E-21 4.199E+04 0.60667
2.13796E-01 0.4319  0.5749 1.450E-21 4.183E+04 0.60758
2.12500E-01 0.4323  0.5769 1.441E-21 4.155E+04 0.60857
2.08930E-01 0.4358  0.5827 1.407E-21 4.032E+04 0.61139
2.04174E-01 0.4439  0.5912 1.347E-21 3.805E+04 0.61557
1.99526E-01 0.4519  0.6009 1.285E-21 3.579E+04 0.62049
1.94984E-01 0.4572  0.6115 1.231E-21 3.393E+04 0.62619
1.90546E-01 0.4587  0.6229 1.186E-21 3.261E+04 0.63261
1.86209E-01 0.4567  0.6343 1.151E-21 3.176E+04 0.63946
1.81970E-01 0.4512  0.6462 1.125E-21 3.134E+04 0.64697
1.77828E-01 0.4434  0.6581 1.105E-21 3.123E+04 0.65490
1.73780E-01 0.4344  0.6695 1.090E-21 3.131E+04 0.66296
1.69824E-01 0.4254  0.6797 1.080E-21 3.153E+04 0.67070
1.65959E-01 0.4168  0.6888 1.075E-21 3.183E+04 0.67807
1.62181E-01 0.4091  0.6961 1.074E-21 3.224E+04 0.68479
1.58489E-01 0.4028  0.7017 1.079E-21 3.272E+04 0.69075
1.54882E-01 0.3979  0.7060 1.088E-21 3.326E+04 0.69606
1.51356E-01 0.3936  0.7097 1.100E-21 3.387E+04 0.70116
1.47911E-01 0.3902  0.7130 1.115E-21 3.455E+04 0.70583
1.44544E-01 0.3873  0.7167 1.134E-21 3.528E+04 0.71011
1.41254E-01 0.3848  0.7202 1.153E-21 3.604E+04 0.71351
1.38038E-01 0.3826  0.7219 1.175E-21 3.685E+04 0.71527
1.34896E-01 0.3800  0.7220 1.199E-21 3.777E+04 0.71594
1.31826E-01 0.3765  0.7210 1.226E-21 3.883E+04 0.71598
1.28825E-01 0.3705  0.7193 1.260E-21 4.029E+04 0.71579
1.25893E-01 0.3643  0.7173 1.294E-21 4.177E+04 0.71569
1.23027E-01 0.3576  0.7149 1.329E-21 4.336E+04 0.71572
1.21500E-01 0.3539  0.7135 1.349E-21 4.425E+04 0.71575 Lyman alpha
1.20226E-01 0.3508  0.7122 1.366E-21 4.503E+04 0.71577
1.17490E-01 0.3442  0.7090 1.404E-21 4.676E+04 0.71554
1.14815E-01 0.3382  0.7047 1.444E-21 4.854E+04 0.71476
1.12202E-01 0.3336  0.6970 1.487E-21 5.033E+04 0.71222
1.10000E-01 0.3294  0.6915 1.526E-21 5.199E+04 0.71057
1.09648E-01 0.3287  0.6908 1.533E-21 5.227E+04 0.71036
1.07152E-01 0.3237  0.6845 1.585E-21 5.445E+04 0.70856
1.04713E-01 0.3172  0.6812 1.637E-21 5.676E+04 0.70845
1.02329E-01 0.3099  0.6798 1.686E-21 5.909E+04 0.70958
1.00000E-01 0.3034  0.6797 1.731E-21 6.124E+04 0.71109
9.77237E-02 0.2988  0.6780 1.774E-21 6.319E+04 0.71159
9.54993E-02 0.2931  0.6793 1.815E-21 6.516E+04 0.71362
9.33254E-02 0.2864  0.6829 1.852E-21 6.713E+04 0.71696
9.12011E-02 0.2791  0.6875 1.889E-21 6.918E+04 0.72085
9.12000E-02 0.2791  0.6875 1.889E-21 6.918E+04 0.72085 Lyman edge
8.91251E-02 0.2706  0.6949 1.921E-21 7.118E+04 0.72637
8.70964E-02 0.2643  0.6972 1.971E-21 7.366E+04 0.72850
8.51138E-02 0.2579  0.6974 2.036E-21 7.672E+04 0.72930
8.31764E-02 0.2504  0.6967 2.115E-21 8.052E+04 0.72965
8.12831E-02 0.2416  0.6951 2.215E-21 8.531E+04 0.72947
7.94328E-02 0.2314  0.6932 2.336E-21 9.118E+04 0.72906
7.76247E-02 0.2203  0.6913 2.478E-21 9.814E+04 0.72856
7.58578E-02 0.2084  0.6923 2.627E-21 1.056E+05 0.72967
7.41310E-02 0.1984  0.6948 2.755E-21 1.122E+05 0.73166
7.24436E-02 0.1929  0.6987 2.819E-21 1.156E+05 0.73436
7.07946E-02 0.1936  0.7031 2.787E-21 1.141E+05 0.73733
6.91831E-02 0.1993  0.7090 2.677E-21 1.089E+05 0.74107
6.76083E-02 0.2066  0.7178 2.537E-21 1.022E+05 0.74653
6.60693E-02 0.2133  0.7281 2.405E-21 9.612E+04 0.75289
6.45654E-02 0.2210  0.7388 2.270E-21 8.983E+04 0.75966
6.30957E-02 0.2300  0.7487 2.136E-21 8.352E+04 0.76613
6.16595E-02 0.2406  0.7584 2.001E-21 7.717E+04 0.77255
6.02560E-02 0.2532  0.7675 1.865E-21 7.074E+04 0.77861
5.88844E-02 0.2684  0.7761 1.729E-21 6.426E+04 0.78440
5.75440E-02 0.2897  0.7842 1.578E-21 5.692E+04 0.78993
5.62341E-02 0.2944  0.7918 1.531E-21 5.485E+04 0.79518
5.49541E-02 0.3002  0.7992 1.483E-21 5.270E+04 0.80022
5.37032E-02 0.3065  0.8061 1.437E-21 5.061E+04 0.80498
5.24807E-02 0.3128  0.8128 1.395E-21 4.868E+04 0.80947
5.12861E-02 0.3193  0.8191 1.355E-21 4.686E+04 0.81376
5.01187E-02 0.3260  0.8253 1.318E-21 4.512E+04 0.81788
4.89779E-02 0.3327  0.8312 1.283E-21 4.349E+04 0.82187
4.88100E-02 0.3337  0.8321 1.278E-21 4.325E+04 0.82247 He I ionization edge
4.78630E-02 0.3394  0.8372 1.250E-21 4.193E+04 0.82589
4.67735E-02 0.3469  0.8434 1.215E-21 4.029E+04 0.83008
4.57088E-02 0.3540  0.8497 1.182E-21 3.877E+04 0.83447
4.46684E-02 0.3595  0.8561 1.154E-21 3.755E+04 0.83918
4.36516E-02 0.3664  0.8626 1.124E-21 3.616E+04 0.84405
4.26580E-02 0.3732  0.8696 1.092E-21 3.476E+04 0.84948
4.16869E-02 0.3750  0.8776 1.069E-21 3.395E+04 0.85641
4.07380E-02 0.3759  0.8843 1.052E-21 3.336E+04 0.86253
3.98107E-02 0.3776  0.8899 1.037E-21 3.277E+04 0.86782
3.89045E-02 0.3792  0.8954 1.021E-21 3.220E+04 0.87303
3.80189E-02 0.3803  0.9005 1.008E-21 3.172E+04 0.87802
3.71535E-02 0.3813  0.9052 9.958E-22 3.129E+04 0.88269
3.63078E-02 0.3822  0.9101 9.824E-22 3.082E+04 0.88768
3.54813E-02 0.3803  0.9155 9.711E-22 3.057E+04 0.89344
3.46737E-02 0.3673  0.9176 9.975E-22 3.206E+04 0.89614
3.38844E-02 0.3672  0.9185 1.003E-21 3.224E+04 0.89699
3.31131E-02 0.3741  0.9202 9.883E-22 3.142E+04 0.89851
3.23594E-02 0.3786  0.9230 9.741E-22 3.074E+04 0.90134
3.16228E-02 0.3831  0.9259 9.602E-22 3.009E+04 0.90418
3.09030E-02 0.3874  0.9287 9.465E-22 2.945E+04 0.90714
3.01995E-02 0.3915  0.9316 9.330E-22 2.884E+04 0.91018
2.95121E-02 0.3955  0.9345 9.198E-22 2.824E+04 0.91327
2.88403E-02 0.3993  0.9374 9.067E-22 2.766E+04 0.91641
2.81838E-02 0.4029  0.9403 8.939E-22 2.711E+04 0.91961
2.75423E-02 0.4056  0.9431 8.819E-22 2.662E+04 0.92286
2.69153E-02 0.4090  0.9456 8.711E-22 2.615E+04 0.92574
2.63027E-02 0.4123  0.9482 8.597E-22 2.566E+04 0.92875
2.57040E-02 0.4150  0.9509 8.480E-22 2.520E+04 0.93191
2.51189E-02 0.4169  0.9534 8.368E-22 2.478E+04 0.93506
2.45471E-02 0.4181  0.9560 8.257E-22 2.440E+04 0.93825
2.39883E-02 0.4172  0.9586 8.146E-22 2.412E+04 0.94162
2.34423E-02 0.4136  0.9607 8.097E-22 2.412E+04 0.94441
2.29087E-02 0.4137  0.9595 8.347E-22 2.486E+04 0.94303
2.27900E-02 0.4178  0.9586 8.397E-22 2.483E+04 0.94187 He II ionization edge
2.23872E-02 0.4315  0.9584 8.332E-22 2.406E+04 0.94123
2.18776E-02 0.4405  0.9616 8.110E-22 2.305E+04 0.94491
2.13796E-02 0.4415  0.9644 7.979E-22 2.263E+04 0.94845
2.08930E-02 0.4435  0.9664 7.884E-22 2.229E+04 0.95112
2.04174E-02 0.4444  0.9682 7.817E-22 2.206E+04 0.95343
1.99526E-02 0.4468  0.9692 7.801E-22 2.192E+04 0.95473
